Date,Persons,Average Sentiment,Text
"Wednesday, March 25, 1981","[Andrew Stein, Jane Pickens Hoving, John Kluge, Patricia Gay, Walter Hoving]",0.10476190476190474,Brigid weighs less now you can feel her bones. Today or tomorrow she is having her eyes done. Vincent was looking in the paper to get the story on the murdered person in Union Square and he finally found it in the Post but there must have been a lot of drugs in the car or something for the policeman to have fired five times. I got dressed really quick to go to the Walter Hoving dinner for John Kluge at 635 Park. Ran over there and Hoveyda was going in at the same time and it was so great to see him I asked him to be my date. I told him I have been meaning to call. Jane Pickens Hoving greeted us and it was a heavy bunch-the Trumps the Bronfmans. And John Kluge and Patricia Gay are getting married in May. Everybody at the party was so old but I liked it. And everybody was so straight and married and I was the only fairy there. I also talked to a beautiful girl from California who is dating Andrew Stein who was there talking to somebody about budgets and he is good-looking and nice and smart. And then everybody was supposed to do some entertainment. Jane Pickens and her sisters were singers they had a really big career. And they asked me to perform and I said that I just could not but I took a picture and then I bowed and they thought I was crazy. Patricia Gay is a raving beauty 6' tall.
"Wednesday, March 26, 1986",[Carroll Baker],0.07958829365079365,"Oh these commercials on TV for the Enquirer. Carroll Baker's doing them this week talking about the book she just wrote about her experiences in Africa in 1970. I honestly think it is made up. She probably read a nature book and said those things happened to her. Who would know? She talks about being so hungry she bit off a lizard's head and sucked out the fluid. But I mean maybe she was giving a blow job in a tent and a lizard walked by and she fantasized. I would invited Sam to the opening of the Fellini movie Fred and Ginger at MOMA. I get so involved with Sam you can waste a whole day with somebody and their dumb little problems. And then Fred said ""Why am I working here if you are not going to be a good artist!"" He does not like my work. And I told him that if I did this other stuff the young kids do it better. Really what is life about? You get sick and die. that is it. So you have just got to keep busy. We got to the museum really early. And after it was over Fellini was being photographed and he saw me and he was great he called me over and kissed me on both cheeks and introduced me to his wife who really looks good in person."
"Wednesday, March 27, 1985","[Doug Cramer, James Brolin, Jean Michel Basquiat, Joan Collins, Jody Jacobs, Linda Evans, Marcia Weisman, Morgan Fairchild, Neil Simon, Shirlee Fonda, Shirley MacLaine, Steve Rubell, Thomas Ammann]",0.2530557677616501,"-Los Angeles Shirley MacLaine was calling me and I did not call her back so then she called Gael Love in New York and told the receptionist ""Let me talk to Gael Hate."" And now she is telling Gael that she wants to see the sources for everything that was in the introduction to her interview. Fred said he would call Shirley and smooth it out. So I finally finished shooting that day's scenes on The Love Boat. Got back to the hotel so late and then Fred and I went over to Doug Cramer's right above the Bel Air Hotel in this big house that they are adding rooms to to make it even bigger. And Linda Evans was there and Joan Collins and Morgan Fairchild and James Brolin and the ship captain from The Love Boat-the bald guy. And Calvin came in right from a plane and said that he was not going to have his big party at Steve Rubell's new club for its opening. He said he is spent six months trying to get a new image and he does not want to blow it. I told him that I would bought a bottle of Obsession one of the first and he said why did I go and do that when he would sent me one and I said that I would gotten the one he sent after I would already bought one. It was 10:30 before dinner started. And Shirlee Fonda is still in love with the playwright guy Neil Simon. And Doug Cramer's friend made me take pictures with his 3-D camera. Marcia Weisman was with her new friend. There were beautiful dogs. Thomas Ammann was there and Jody Jacobs from the L.A. Times and the Spellings. And then we went to Mr. Chow's because Jean Michel Basquiat had decided to give his own party there since he had not been invited to the Cramer one. And he had all these really cute boys and girls there."
"Wednesday, March 28, 1984","[Barbara Rose, David Whitney, Robert Hughes]",0.04300144300144299,I would forgotten that David Whitney was coming down with Jasper Johns to get a painting for Jasper's benefit he is got a Jasper Johns Foundation for needy artists. I do not know who picks who is needy. Probably some idiot like Barbara Rose right? Or Robert Hughes. Oh I bet that is who it is. I just bet. I am going to ask David. So they came and they wanted the biggest one. The Ink Spot painting. The Rorschach Blot. Jasper liked it.
"Wednesday, March 30, 1983",[Susan Sarandon],0.4000000000000001,Had a lunch for Susan Sarandon to interview her. She was so great. she is a liberal from a big family an ex-hippie and she talked her head off till 4:00. she is like Viva but she is intelligent.
"Wednesday, March 5, 1980",[John Reinhold],0.18125,Picked John Reinhold up and we walked over to lunch at Pearl's. We talked about diamond dust. The dust is actually just like powder but the chips are what would look pretty and they would make a painting cost $20000 or $30000. It was nice to see Pearl again.
"Wednesday, March 5, 1986",[Pierre Schlumberger],0.056666666666666664,Jay's back from Paris and he said he had a good time there. All the de Menil family was there too because Pierre Schlumberger died (phones $2 newspapers $2). When I got to the office I caught the tail end of a lunch for this guy named Stringfellow who was opening a club on East 21st Street and he acted funny and left in a weird way so I began to think that maybe it was because I had not been at the whole lunch. And Fred did not understand either what the problem was but then later Paige called the girl who was with him and found out that that was the problem that he was offended that I was not there. he is English. But then later on he called and did take an ad.
"Wednesday, March 6, 1985","[Diane Von Furstenberg, Gaetana Enders, Jane Fonda]",-0.006395202020202021,"Harper & Row called me at work and said that Jane Fonda had sent a turn-down for our request to use her picture in the America book. I just could not believe it! What nerve! I mean just wait -the next time she calls up and wants something for free it is just going to be HO. Gaetana Enders called about eight times to see if our dinner at Le Cirque was still on. She drives me crazy but she is working for us getting portraits so ... she smokes this tiny cigar and she thinks she is this big man's woman so smart and tough and great-this twerp! I mean her husband's 6'6"" and she is 2'2"". I do not know where she gets this idea of herself. I can not even think of who to say it is like. A little like Diane Von Furstenberg. Where you think you are so smart and beautiful."
"Wednesday, March 7, 1984",[Michael Jackson],0.07194444444444445,"Ran into the lady whose portrait I just did Mrs. Tisch and I was wondering why she looked so familiar. She said she loves the portraits but does not know how many she is going to take. Fred's going to call her. I finished the Michael Jackson cover. I did not like it but the office kids did. Then the Time people came down to see it about forty of them. And they stood around saying that it should increase newsstand sales ""by 400"" so I guess they do think about this. Then later the Time guy called me-Rudy-and said they were going to use it. I think the yellow one. And I told him to cross his fingers that it would not get bumped on Saturday and he said he would."
"Wednesday, March 9, 1977","[Dennis Hopper, Doc Cox, Fairfield Porter, Lee Radziwill, Ted Carey, Walter Stait, Wim Wenders]",0.08034391534391534,Read an item in the newspaper that Liz Taylor was selling her diamonds on Madison Avenue secretly to help her husband's campaign with money so I kept an eye out. Walked over to office. Ronnie was not at work for two reasons-first because Gigi had run off with Spyro Niarchos the night before at the party and second because Wim Wenders was shooting a movie down at his loft-Dennis Hopper is the star of it. Lee Radziwill and her son Antony came down for lunch. Antony has gotten even bigger. Thicker. She said that since she did not go down to the Washington dinner Zahedi gave me the other week he reacted by sending her champagne and caviar and when she sent a thank-you note he sent more champagne and caviar and when she sent another etc. etc. So he is really going after her. Walter Stait from Philadelphia had called to ask if I wanted to have dinner with him and Ted Carey and I said yes. Ted Carey was having health problems and he went to Dr. Cox and Doc Cox was a good doctor because he recognized the symptoms Ted had and said it was syphilis of the throat. The Doc must have other patients with that problem probably. So he sent him for treatment and the only problem left is that Ted keeps getting worms they keep recurring. At dinner Ted was very good to talk to for Popism we reminisced about when we posed together for our Fairfield Porter portrait.
"Wednesday, March 9, 1983",[Woody Allen],0.05,"Brigid had a fight with the whole office about stealing a grapefruit and then Paige screamed that someone had stolen her scarf. At 3:30 I went to 35 West 31st Street to a big studio where I was being shot for a commercial for the city for the Brooklyn Bridge. And I guess they got me on the rebound from Woody Allen because on my dialogue sheet all the lines said ""WOODY."" The lines were: ""that is art"" ""Perhaps in red"" and ""A masterpiece."""
"Wednesday, May 1, 1985","[David Salles, David Whitney, Peter Brant, Vito Giallo]",0.04479166666666667,Went into Vito Giallo's to look at rare books. Then went to lunch with David Whitney and Peter Brant's back into art again. He bought a Rosenquist. they are still underpriced. But they will run out of people and give him a big show and then his prices will go up. I mean they are selling David Salles for as much as Rosenquists!
"Wednesday, May 10, 1978","[Andre Leon Talley, David Bowie, Fred Astaire, Helen Hayes]",0.14034798534798534,Fred gave me a letter from Paloma. It said she was sending her article in to Interview. She said her wedding was strange because there was everybody who had not talked to each other for years-Yves and Pierre and Karl at the same table. And Andre Leon Talley did four pages in Women's Wear on it and Fred's picture was not in it. I found out Bianca was out with David Bowie the night before. I dropped Vincent (cab $4) then had to go up to Hoveyda's for a party in connection with the Brooklyn Museum for Helen Hayes. Fred and I were the only different kind of people there the rest were museum types. And Helen Hayes looked beautiful. she is gotten to be a good-looking old woman. She wears the right shades of blue. This time I did not hate her. I used to because in the fifties one time she was going to have a bunch of us Serendipity kids out to her house in Nyack for a swimming pool party and then she got sour and did not. I told her that I loved her TV movie with Fred Astaire-although I actually hated it-and she told me that it was the best thing to say to her because she loved it so much.
"Wednesday, May 11, 1983",[],0.06161922799422799,"You know you begin to wonder if there is not something to these Polish jokes. I mean the Polish Institute is next door and they have a sign on the door that says to use the next door and they have an arrow pointing to the second door. Well they walk right by that second door and come to my house and ring my bell. It really makes you wonder. My sister-in-law Ann just got me on the phone and she keeps wanting to come over here and I keep telling her I am going out of town. And they just had a forty-year reunion and I was the only one in the family not invited because they knew I would not come. And she just told me her daughter now sells mortuary plots and she said ""she is married to a 6'4"" guy and he is Lutheran and he is very nice what a nice guy uh he is not working at the moment but ..."" I always hated this sister-in-law. She made her one son become a priest and I guess he really did not want to. I always thought she should be a nun herself. And the daughter Eva when she was taking care of my mother when I was in Paris making L'Amour she made me rush right back to New York saying she just had to leave and get on with her life and I told her ""What life?"" She could have just lived in New York and kept taking care of my mother but she would not she went to Denver. Well she is still out there. And here's my sister-in-law telling me all things I do not want to hear like ""Do you realize it is the anniversary of your father's death? Did you go to church for Assumption?"" [Note: Andy's father died in May 1942 when Andy was thirteen.]"
"Wednesday, May 13, 1981","[Anne Bass, Art Kane, Bill Copley, Charlie Cowles, Lena Home, Liza Minnelli]",0.055859187109187115,"I had a lunch at 12:00 Charlie Cowles was coming with Sid and Anne Bass and when I got down there he was already there and everybody was gathered around the TV and the pope had been shot. I started screaming I got so mad-""We lost a portrait that day when Reagan was shot and I do not want it to happen again! Turn that TV off!"" So the Basses came and looked at their portraits and I have to change some lips and do a whole bunch of new ones. I was down to 119 and I really got scared. My stomach's shrunk. Ronnie came with me to Art Kane's studio at 28th and Broadway to pose for a ten-page spread in Italian Vogue. There was a Zoli model there who was a stand-in for me and he had a great body. The spread was that this guy was murdering a girl with black panties over his face. The model was the grandson of Goldwater and we are doing him for Interview. Then the panties came off the face and it was actually me who was stabbing the girl in the pictures. So it only took an hour for me to do my part and it was easy-she put her heel in me and it was really fun. Then we left and it was great to walk it was really spring. Got a call from Jon in Hollywood. Then I tried to call Bill Copley all day to make an appointment when we could tape for the play I am dying to do on his life. I had eight dinner invitations. Went to Halston's and Liza Minnelli was there. They had a copy of the Post there that had ""POPE SHOT"" in red. It was great. And then we were talking about bulletproof vests. Liza said that she was not afraid of blacks (laughs) because her father had given Lena Home a job."
"Wednesday, May 15, 1985",[Jackie Curtis],-0.049943310657596385,"Well it was an awful day. Went to 80th and Second to Dr. Marder's to see Amos. they have still got him there today. I hope he is all right. And Dr. Marder made a faux pas and said he remembered my ""beagle."" Then called the office and they said that the Talking Heads were waiting for me and I would forgotten and by the time I got down there (cab $6) the lead one had left. they have friends of Don Munroe's and he and Vincent were trying to get them to do video work. But I always felt I have known them for so long. They went to the Rhode Island School of Design. Cornelia called about eighteen times. Then right before we left the office somebody called and said that Jackie Curtis O.D. would. he is gone. And that was not something I wanted to hear."
"Wednesday, May 16, 1984","[John Sex, Keith Haring, Stephen Sprouse]",-0.1251543209876543,"I am giving Rupert the cold shoulder. I mean everybody who is seen that Scavullo show he did said-well I mean he is colored the eyes and lips and done double portraits everything just like mine. I am so mad. Went down to the Paradise Garage for Keith Haring's party and there were kids outside selling tickets to it although it was a free party. John Sex performed. Madonna did not start until so late that I only heard the beginning. And that kid Bobby who lives with Madonna was there the one I got the job for in Paul's movie. And he is in the hospital for a leg operation-he had his hospital bracelet on-but he snuck out for (laughs) this party. And all these kids were wearing Stephen Sprouse outfits I do not know where they get the money. Keith's Juan was in Day-Glo and it was like the sixties. And they have a phrase that is like ""Mark me"" when they want you to sign their stuff. Maybe it is ""Mark me."""
"Wednesday, May 17, 1978","[Doc Cox, Henry Geldzahler, Mayor Koch, Sao Schlumberger]",0.0591443278943279,Went to Doc Cox again for some more tests. The Doc had to give his own blood test the nurse is on vacation. He said he had not done it himself for years. I peed in the bathroom left a little sample in a jar there for my physical. When I was leaving I noticed that the girl at the desk was writing (laughs) the invitations to the garden party the Doc is giving for me. Went up to a lunch for Sao Schlumberger that Mercedes Kellogg was giving at 775 Park Avenue. Then after the lunch Mr. Bulgari-Nicola-wanted to take Bob and me to his place so we went down (cab $3). He showed us everything all the vaults and he said he would give us advertising. There were separate little rooms where they take customers-I guess people do not like to be seen buying their jewels like massage cubicles. He gave me just what I wanted-a little silver letter opener-but he gave Bob three (laughs) soundtracks from Italian movies. Ran into Henry Geldzahler who was finally his old sixties self to me-really rotten. Henry's the Commissioner of Cultural Affairs of New York City now. Mayor Koch appointed him.
"Wednesday, May 18, 1983","[Jean Michel Basquiat, Keith Haring, Kenny Scharf, Miguel Bose, Richard Gere]",0.06875,"Benjamin had invited Keith Haring and Kenny Scharf for lunch. I tried to get Keith on the Interview cover I was thinking it would be good to have an artist on the cover art is so big now but they would not let me. It looks like we are going to use Miguel Bose. Richard Gere has not returned Interview phone calls about being on the cover so I guess he is not a friend. Oh and Paige is upset-Jean Michel Basquiat is really on heroin-and she was crying telling me to do something but what can you do? He got a hole in his nose and he could not do coke anymore and he wanted to still be on something I guess. I guess he wants to be the youngest artist to go. Paige gave him a big art show uptown last month and she is the reason he is been around the office-they are ""involved."""
"Wednesday, May 19, 1982",[Sherry Netherland],0.10216049382716048,Went to the Sherry Netherland with Bianca to interview Spielberg and he was really sweet (cab $3). He was on his bed and he invited us to have some dinner. Bianca was hot for him because she wants to be in one of his movies and he was hot for Bianca because he liked her in her movie. He said that he saw my movie Sleep when he was about twelve and that inspired him to make a movie called Snore. He said it was the most fun interview he would ever done. We were going to invite him down to the office to try to sell him some art but then he suggested it himself. He said he will be back in town on the twenty-seventh and I said I would be out of town but we would arrange something. I dropped Bianca at the Carlyle and I went to Jon's to pick up a script (cab $4). Stayed twenty minutes.
"Wednesday, May 2, 1984","[Diahann Carroll, Jackie Onassis, Jean Michel Basquiat, Joe Schmo, John Reinhold, Robert Hayes, Woody Allen]",-0.044062770562770553,"It looked pretty out but then it was sort of windy. Was picked up by Benjamin and we went out on the highways and byways with our Interviews. And John Reinhold called and said he was leaving town on a trip and wanted to tear a dollar in half like we do and then when he comes back we will put the dollar together and spend it. And Woody Allen won his suit against the look-alike just like Jackie Onassis did against hers. So now the poor Woody Allen look-alike can not work in commercials. They told him that unless (laughs) he became famous in his own right for something he could not pose for ads. is not that something? But I mean why can not they just put ""Model Joe Schmo"" (cabs $3 $5). And I just hate the Trumps because they never bought my Trump Tower portraits. And I also hate them because the cabs on the upper level of their ugly Hyatt Hotel just back up traffic so badly around Grand Central now and it takes me so long to get home (cab $6). Robert Hayes is doing really well he is recovering it was double pneumonia and he had a crying scene with Gael told her that he would been doing too much coke and let himself get run-down and that he will never do it again and that he was going to write me a letter. So it was double pneumonia not AIDS. Jean Michel Basquiat was there but he was nervous about his show and I had to push his hand around the canvas. For the first time in a while he would taken heroin I think so he was moving slow (cab $7). Then went home and Eizo gave Jon and me our shiatsu treatments. And my pain went away. Watched Dynasty and it was the first time Diahann Carroll was on the show and it was so good. What a camp. She meets Alexis and she out-champagnes and out-caviars her-""This champagne is 'burned.' it is been frozen at one point."" I am so sick of the way I live of all this junk and always dragging more home. Just white walls and a clean floor that is all I want. The only chic thing is to have nothing. I mean why do people own anything? it is really so stupid."
"Wednesday, May 21, 1980","[Al Pacino, Alan Alda, Anna Magnani, Gerry Ayres, Henry Geldzahler, Jack Nicholson, Jackson Pollock, Lord Sondes, Marty Bregman, Milton Glaser, Rupert Everett, Sharon Hammond, Tony Curtis]",0.06119346526489383,"Henry Geldzahler's using the yellow and green print for the New York City poster and he said Milton Glaser is working on it and I hate his kind of designs. Henry was at the office for lunch so that Gerry Ayres could meet him and soak up the art world. Jerry's script that he is writing is actually called The Painter-not Painting-and he is writing it for Jack Nicholson. I should tip Jack off that he should just buy the Jackson Pollock story. Rupert Everett was there he just got kicked out of the Blackstone and now he is at the L'Elysee or vice versa. Henry had his new lover with him that he would picked up from NYU and he was having me take pictures of them kissing. he is going out to California soon to see his old boyfriend Raymond who is out there posing for David Hockney-Raymond takes planes just to go pose. At the end of the lunch Henry said to Gerry Ayres ""But what is the painter going to paint? I mean that is the story so what is it going to be?"" Cabbed uptown ($4.50) to glue and then walked to Sharon Hammond's. I was met at the door by Tony Curtis's wife Leslie who was staying with Sharon she was really looped. She said she was a rich society girl from Boston and how could she marry an actor and a Jew. Sharon was in the bathroom. Her boyfriend Lord Sondes had just left town and they would been eating all the time and this was Sharon's first time in the John after all the food and Leslie said she would walked in on her doing her grunts. And then Sharon's so meticulous with her makeup that it takes forever too. Sharon was surprised when I said I would have a vodka. She has big tits. I would brought a copy of Popism to give to Marty Bregman who we were seeing later because I thought he might be interested in producing a movie of it but of course I had to give it to Leslie. Cabbed to East 57th Street ($3) to Marty Bregman and Cornelia Sharpe's apartment. We went up to the penthouse. It was one of those funny parties with aging girls and sort of funny people. I guess people there were somebodies but stars today look so mousy you just do not notice them. For half an hour I did not notice Al Pacino sitting in the corner. I was not letting Sharon eat because she would gained weight. I introduced her to Al Pacino and so she liked that. He said ""Hi Andy."" Leslie picked up a guy with big hands. He was a hometown friend of Cornelia's and she said ""do not worry""-(laughs)-""she is in good hands."" Cornelia looked fat. And Alan Alda was there with this lady with dark circles and it turned out to be his wife. She looked like Anna Magnani. she is not the wife you would think he would have but she looked nice-I am sure she must be if they are still married. We rode down in the elevator with them. We left Leslie with a stiff drink in her hand. Dropped Sharon ($3)."
"Wednesday, May 21, 1986","[Debbie Harry, Jean Michel Basquiat, Stephen Sprouse]",0.03352272727272727,"Anthony d'Offay flew in from London and he said he did not like my Self-Portraits. Here's a gallery owner being an art director. He said he liked the other ones that I did but he did not like these where my hair's up like Jean Michel Basquiat's. And Rupert's been working so hard on these. Edmund is still in a coma. they are talking about pulling the plug out. I am so afraid I will get senile and how will I know? I told PH it was up to her that she is the one I am assigning to tell me when I get senile and she said ""I promise I will tell you but I promise you will not believe me."" Stephen Sprouse called and he was going to the Palladium to Keith's birthday party. We went over to pick up Debbie Harry at the Chelsea (cab $5). The party was fun except that a cute actor named Tim stole my date Sam (laughs) because when Tim said he was staying Sam said ""I think I will too."" I was not upset though I was glad because then that means I do not have to feel guilty about going places with Wilfredo. Really I was.relieved because I do not want to get involved. it is so nice not to get bothered by anybody. Somebody asked me if Sam is homosexual or just immature. I do not know. He likes older women but maybe he wants to be mothered. Who knows? I wish I were twenty and could go through all this again but I never want to go through anything or anybody again in my whole life. Sam and I just kid around. But he cleans up well and he learns things fast. But when somebody corrects him he gets an attitude sometimes and that is hard to change."
"Wednesday, May 22, 1985",[],0.1705246913580247,I found more moths. Andy Friendly still will not give the money for our TV show so I guess we will just do it on our own with Paige trying to get advertisers. Went down to Keith's party at the Palladium and it was packed that huge place-packed! Then decided to go to Private Eyes the video club. It was their Gay Night and jammed wall to wall. These kids if you saw them on the street you would never think they were gay. They look like L.A. kids. Stayed there a few minutes. Then got home at 2:00 (cab $6).
"Wednesday, May 23, 1984","[Diane Varsi, Eric Goode, Fran Lebowitz, Jean Michel Basquiat, Joan Collins, Karl Lagerfeld, Marilyn Monroe, Mick Flick, Robert Hayes, Shawn Hausman]",0.01882249694749695,"I asked how Robert Hayes was and they said he is still in the hospital. Benjamin was supposed to be in drag when he picked me up to go to the Karl Lagerfeld dinner at the Museum of Modern Art but he was not. We walked right into the elevator with Karl who was sweet. Wearing lipstick with his ponytail. My dinner partner was Fran Lebowitz. She was fun. She does not drink or eat dessert. She smokes constantly though. she is moving out of that apartment in the Village. I guess she lost the case. She sublet it and had Jed do all that work but she never had any signed agreement with the person. And I think Jed really warned her but she did not listen. So now she is moving up to the Osborne across from Carnegie Hall. She was wearing black tie but without the tie. I put a lamb chop in a napkin for the dogs and got blood on my pocket. Dinner was over at 10:30. Then Jean Michel Basquiat was waiting down at Odeon (phone $.90 cab $10). And the Fischl guy came over and said that as he was leaving the house he had the TV show College Bowl Championships on and I was the answer to a question and that the girl from the University of Minnesota got it in a second. It was ""Who painted Marilyn Monroe?"" And I saw the dyke from Artforum who made me do all that free work-doing an original Dollar Sign and then in the same issue she let some guy write the worst review of me that is ever been in the magazine. Then we went over to Area and the theme was ""Red."" And Jean Michel Basquiat's girlfriend Suzanne was there the tiny makeup artist. And Shawn Hausman one of the owners-he is Diane Varsi's son-was on a ladder I thought it was part of the exhibit but he was fixing a fuse. Shawn told me that Eric Goode told him that he is so awed when he sees me that he gets goosebumps. And Fred's been going out with Joan Collins who I guess is having a fling with Mick Flick. I guess that is how these girls get their baubles-as thank-yous after a big night."
"Wednesday, May 25, 1977","[Daniel Templon, Pontus Hulten, Shirley Goldfarb, William Burke]",0.07564102564102564,-Paris Arrived in Paris around 9 A.M. Went to Fred's apartment on Rue du Cherche-Midi. All Fred's chic antiques are looking more and more like just junk covered in rags. William Burke arrived with breakfast. Did interviews with Le Monde Le Figaro and Elle that would been arranged by Flammarion our French publisher. Then it was time to go to the Beaubourg to sign Philosophy books at their bookshop (cab $5). Shirley Goldfarb came and Daniel Templon came he is giving the Hammer & Sickle show next Tuesday and about 100 dirty kids in punk clothes. Pontus Hulten the director of the Beaubourg showed up and took us on a tour. First we went into the big Tinguely sculpture being constructed in the middle of the ground floor. He took us to a storeroom stuffed with chocolate and gave us some. It smelled so good the chocolate room. Then we saw the Kienholz show and then the Paris/New York show opening next week and then the permanent collection. This took two hours and Bob was passing out but I had energy and wanted to just rush home and paint and stop doing society portraits.
"Wednesday, May 27, 1981","[Chris Makos, Lynn Revson]",0.24075757575757573,I worked on some Lynn Revson portraits. I finally got a call from Jon in California. I did not think I would ever get another one but I decided we might as well be friendly it is easier so we talked about the weather. Zoli told me how when he first came to New York he actually lived on the roof of Chris Makos's building on Waverly and 11th all one summer because he did not have any money. There was a way to get onto the roof and there was a good sleeping chair up there.
"Wednesday, May 29, 1985","[Jean Michel Basquiat, Katie Ford]",-0.0508563074352548,"Was picked up by Benjamin and there was a note from Crazy Matty at the door. he is been leaving notes for Brigid at the office. Then cab ($4) to meet Paige for her lunch at the office with some advertisers. And the reason Paige sells so many ads is she actually enjoys the people she meets from selling ads she likes entertaining them for business which not many people can do. Then Jean Michel Basquiat came over to paint and he was laughing and kidding around and Paige called up to me on the phone and screamed ""Get him out of here!"" And I just did not know what to say she hung up before I could even think and then she just left the office. She was calling Jean Michel Basquiat a creep and everything. Cabbed to Canastel's ($5) to Katie Ford's dinner where she said she would have male models. And this is the place where the guy wanted me to do a mural for the wall but was not going to give us enough credit-I was going to do it with Jean Michel Basquiat but eventually the wall would have been worth more than the whole restaurant. But this place was great just jammed and pink lights and just really good food and steamed vegetables for appetizers that were as big a serving as the main course at the Odeon. Like California food. So I was with this model with blond hair and piercing black eyes and he knew all about ""walk-ins."" they are when somebody else walks into your body. It makes sense. It happens if you are having this trauma or if you are sick or something. And you know when I was little I remember I was really sick and did not like school and had to be dragged there and then one day I changed-after that I loved school and everything so I think somebody may have walked into me then.... I am not clear on who the walk-ins are. Souls. And I am not clear on where they come from."
"Wednesday, May 3, 1978","[Barbara Allen, Brian DePalma, Diana Vreeland, Fran Lebowitz, John Richardson, Lynn Wyatt, Nan Kempner, Ossie Clark]",0.0075183150183150225,"Nelson called he is still plugging away at his screenplay. He said he had to take a Valium when Fran Lebowitz made it so big-they still do not speak-and his old friend Brian DePalma has The Fury out. We were invited to John Richardson's for a dance. We limoed over and it was so chic. Lynn Wyatt was there and Nan Kempner and-The Empress. If Bob calls Diana Vreeland ""The Empress"" or me ""The Pope of Pop"" in his ""Out"" column one more time ... Diana took out her compact and brushed on an inch of rouge and said ""Is it Kabuki enough yet?"" Bianca's being really awful to Barbara Allen getting back at her for Mick and now she is got Halston against Barbara. But I got back at Bianca-I told her she missed the best fashion show Ossie Clark's. I said ""Oh Bianca it was all just made for you my dear-a beautiful bat-wing dress and a Wonder Woman outfit that you should run right out and get immediately."" (laughs) Because you see she is stuck. she is Halston's friend and Halston's clothes just are not right for her-they make her too short and they cut her body the wrong way. They look like a bad diaper. I mean I like Halston's things because they are simple and that is what American clothes should be but they just do not look good on Bianca she needs to wear more of a costume."
"Wednesday, May 30, 1984","[Jerry Hall, Tina Chow]",0.20802469135802468,"Tina Chow was having a lunch at Mr. Chow's at 1:00. So we went over there (phone $.80 newspapers and magazines $4.50). And the best thing was Jerry Hall. She looked sort of voluptuous and she had pictures of the baby who looks just like Mick. And Jerry said to me ""I am so glad I am sitting next to you because you know to open my own beauty salon/dress place it would only cost a million dollars and I could go to Europe and get all these dresses and do all kinds of beauty treatments-it would be like Giorgio's-and Mick will not give me the money he said it would be too easy to get the money from him that I should go out and do it on my own so is not it wonderful that I am next to you?"" So that was the laugh of the day-for a mere million I could invest in her business that Mick will not give her money for."
"Wednesday, May 31, 1978","[Bob Indiana, George Segal, Gracie Mansion, Henry Geldzahler]",-0.11999999999999997,"There was an event up at Gracie Mansion. Left at 6:30 and the traffic was bad it took an hour to get there (cab $5.50). The Mayor was not there yet but Arts Commissioner Henry Geldzahler was and the first thing he said was ""I do not have any of your art up here."" He had Bob Indiana there and George Segal and a lot of creepy people. It looked like the people who work at the city Welfare Department."
"Wednesday, May 4, 1983","[Ara Gallant, Baird Jones, Dorothy Schiff, Farley Granger, Jean Van, Jean Vanderbilt, Kathy Johnson, Lily Auchincloss, Mary Tyler Moore, Steve Aronson, Terry Southern, Tom Wolfe]",0.04472853535353535,"Did the routines with Benjamin. It started out warm but then got colder (phone $.20). Had lunch at John's Pizzeria and at the end they did something great they said ""This is on the house"" and I could not believe it that never happens in regular places (tip to waiter $5)! This is the place where Ara Gallant had us take Mary Tyler Moore to be interviewed. Bought the New York Native because there is a review of my Endangered Species show in it ($1.25). Bought a copy of Steve Aronson's book Hype (book $15.95 cab $4). Worked on art things. Then decided to go to Steve Aronson's party at Kathy Johnson's house. she is the one who is so rich but it is not from Johnson & Johnson (cab $4). Everyone was there and it was jammed. Lily Auchincloss. And Tom Wolfe and Farley Granger Jean Vanderbilt Terry Southern the Hearsts Dorothy Schiff. And just everybody. And lots of young beauties. Had Steve autograph the book I bought and I mean why did not they send me a free copy? Baird Jones was there and he said he would read his father's copy two weeks ago so that is when I got mad. And Steve looked sort of scared. And there are other parties for him coming up."
"Wednesday, May 5, 1982",[Steve Rubell],0.10512820512820513,Cabbed to 720 Park Avenue which is at 70th the very chic building. Mrs. Landau wants the color of her hair in her portrait changed from black to brown. A boy butler brought in food mushrooms with pate stuffed and then peapods stuffed with cheese. What kind of food is that? Is it French? I knew it must have been handled so much but I was so hungry I ate it. And she has so many Picassos. We talked about restaurants and paintings. Then I said I had to go because Steve Rubell was picking me up to go to a black-tie Democratic dinner. He had a girl driver in a miniskirt and blonde so she looked like Blondie but she was a slow driver and so Steve shoved her aside and took over. Went to the Sheraton Center to the ballroom. it is so crummy there. Steve wants to get his liquor license back so he is contributing to everybody's campaigns.
